trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.1, 'e': 0.2203063855384424}",25,17,4.248661234682585,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
553,False,"{'a': 0.1, 'e': 0.31658635308472155}",20,9,-2.3529373471215136,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.1, 'e': 0.40970309444051295}",25,0,-86.98012539523575,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
555,False,"{'a': 0.1, 'e': 0.49872621790648564}",20,0,-35.43494787942545,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
556,False,"{'a': 0.1, 'e': 0.5827662338601124}",30,0,-11.3005323896459,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
557,False,"{'a': 0.1, 'e': 0.6609834422419141}",30,0,-60.22224783212229,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
558,False,"{'a': 0.1, 'e': 0.7325963225609111}",30,0,-69.30968681035115,"{0: 22, 1: 2, 2: 4, 3: 2, 4: 0}",0
559,False,"{'a': 0.1, 'e': 0.796889342589027}",20,0,-47.685608542090534,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
560,False,"{'a': 0.1, 'e': 0.853220107722584}",25,0,-173.3757220642056,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
561,False,"{'a': 0.1, 'e': 0.901025779576851}",20,0,-48.96392994647645,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
562,False,"{'a': 0.1, 'e': 0.9398286996811099}",25,0,-136.0239699694123,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
563,False,"{'a': 0.1, 'e': 0.9692411620842188}",20,0,-155.66215968292158,"{0: 12, 1: 2, 2: 1, 3: 3, 4: 2}",0
564,False,"{'a': 0.1, 'e': 0.9889692871843135}",35,17,-192.26510268012098,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 4}",1
565,False,"{'a': 0.1, 'e': 0.9988159580766447}",20,0,-56.131025470229844,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
566,False,"{'a': 0.1, 'e': 0.9986827900805341}",20,0,-83.35158721402362,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
567,False,"{'a': 0.1, 'e': 0.9885711137665782}",25,0,-112.0532128385941,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
568,False,"{'a': 0.1, 'e': 0.9685819616620305}",20,0,-111.02600242313751,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
569,False,"{'a': 0.1, 'e': 0.9389150587671843}",20,0,-111.65602012806718,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
570,False,"{'a': 0.1, 'e': 0.8998668269691938}",20,0,-97.52118371304618,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
571,False,"{'a': 0.1, 'e': 0.8518274232925497}",20,0,-51.81351470304095,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
572,False,"{'a': 0.1, 'e': 0.7952768415790757}",20,3,-81.29692784944565,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
573,False,"{'a': 0.1, 'e': 0.730780116548116}",20,0,-102.58765104426507,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
574,False,"{'a': 0.1, 'e': 0.6589816781563973}",25,0,-24.399394196567044,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
575,False,"{'a': 0.1, 'e': 0.580598912666927}",30,0,-80.42799859990804,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
576,False,"{'a': 0.1, 'e': 0.4964149947625673}",20,9,-38.3395009480285,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
577,False,"{'a': 0.1, 'e': 0.4072710623235205}",20,10,-6.281434223375246,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
578,False,"{'a': 0.1, 'e': 0.31405781205565125}",25,0,-24.929770609291047,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
579,False,"{'a': 0.1, 'e': 0.2177065999434321}",30,3,-27.852068031343748,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 1}",1
580,False,"{'a': 0.1, 'e': 0.11918013544881928}",20,5,15.294588652715968,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.1, 'e': 0.019462862436509885}",20,7,22.33687724876241,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.1, 'e': 0.08044887706369817}",20,8,22.5615098311327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.1, 'e': 0.17955679797714888}",30,12,29.251999457456076,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.1, 'e': 0.276870646718798}",20,16,6.12511006411925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.1, 'e': 0.37141809547969407}",25,5,-55.86430282109517,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
586,False,"{'a': 0.1, 'e': 0.4622544574050628}",25,13,-68.88363877499593,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 1}",1
587,False,"{'a': 0.1, 'e': 0.5484721255930483}",20,0,14.38032835486256,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
588,False,"{'a': 0.1, 'e': 0.6292096416028881}",30,7,-32.63076910964663,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 0}",1
589,False,"{'a': 0.1, 'e': 0.7036603028628863}",20,0,-177.09458285397287,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
590,False,"{'a': 0.1, 'e': 0.7710802229758452}",20,0,-32.61799775446275,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
591,False,"{'a': 0.1, 'e': 0.8307957643860683}",30,0,-217.0038523660366,"{0: 18, 1: 3, 2: 3, 3: 2, 4: 4}",0
592,False,"{'a': 0.1, 'e': 0.882210269143113}",25,0,-96.2589318137922,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
593,False,"{'a': 0.1, 'e': 0.9248100205108226}",35,21,-53.61182722842879,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
594,False,"{'a': 0.1, 'e': 0.9581693758551366}",25,18,-28.044102410307783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
595,False,"{'a': 0.1, 'e': 0.9819550195245901}",25,0,-83.50886237469874,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
596,False,"{'a': 0.1, 'e': 0.9959292932301297}",20,0,-31.969261419614085,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
597,False,"{'a': 0.1, 'e': 0.9999525706481683}",20,0,-52.03153680384538,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
598,False,"{'a': 0.1, 'e': 0.9939846525206636}",30,0,-122.32364574323582,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
599,False,"{'a': 0.1, 'e': 0.9780851683128142}",20,0,-66.98549907651325,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
600,False,"{'a': 0.1, 'e': 0.9524129804151563}",25,0,-63.09090700327943,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
601,False,"{'a': 0.1, 'e': 0.9172245968430627}",20,0,-38.476793912945176,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
602,False,"{'a': 0.1, 'e': 0.872871608293454}",20,0,-111.51100550323778,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
603,False,"{'a': 0.1, 'e': 0.8197971751667692}",25,0,-195.36482920084055,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
604,False,"{'a': 0.1, 'e': 0.758531599654735}",20,0,-35.11957055284716,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
605,False,"{'a': 0.1, 'e': 0.6896870271361664}",25,0,-125.41698882283967,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
606,False,"{'a': 0.1, 'e': 0.6139513298226686}",30,8,10.61014349237302,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
607,False,"{'a': 0.1, 'e': 0.5320812337669102}",25,0,-16.38427110562994,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
608,False,"{'a': 0.1, 'e': 0.4448947579060243}",20,16,6.245343071314189,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.1, 'e': 0.35326304068679576}",20,0,35.553661458787964,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.1, 'e': 0.25810163593826746}",30,13,24.24338024116906,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.1, 'e': 0.1603613649604949}",20,4,9.039729236977493,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.1, 'e': 0.061018816232456675}",20,8,-21.25544564191469,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
613,False,"{'a': 0.1, 'e': 0.03893341233723732}",20,0,28.846199402002576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.1, 'e': 0.13849663112053268}",25,3,12.826015879927555,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
615,False,"{'a': 0.1, 'e': 0.23667603734656428}",20,6,5.992509083069974,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.1, 'e': 0.33249065484213236}",20,6,-41.61884948138506,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
617,False,"{'a': 0.1, 'e': 0.4249831356213158}",30,0,-69.25116436267882,"{0: 22, 1: 0, 2: 6, 3: 2, 4: 0}",0
618,False,"{'a': 0.1, 'e': 0.5132293253901182}",30,0,-100.19596483833064,"{0: 24, 1: 1, 2: 1, 3: 2, 4: 2}",0
619,False,"{'a': 0.1, 'e': 0.5963474973906817}",25,0,-147.69745368873245,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
620,False,"{'a': 0.1, 'e': 0.6735071623235862}",25,5,-52.27222679815601,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
621,False,"{'a': 0.1, 'e': 0.7439373663224272}",20,0,-38.22428823455688,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
622,False,"{'a': 0.1, 'e': 0.8069343940699728}",25,0,-118.53160933821695,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",1
623,False,"{'a': 0.1, 'e': 0.861868800089018}",25,0,-118.68110946626953,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
624,False,"{'a': 0.1, 'e': 0.9081916979535211}",20,0,-95.27437011810562,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
625,False,"{'a': 0.1, 'e': 0.9454402445803316}",25,0,-58.823206138812544,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
626,False,"{'a': 0.1, 'e': 0.9732422648042924}",25,0,-119.29062338804782,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
627,False,"{'a': 0.1, 'e': 0.9913199700294487}",30,0,-275.0614699336839,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 6}",0
628,False,"{'a': 0.1, 'e': 0.9994927338008855}",35,24,-13.747802628808584,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
629,False,"{'a': 0.1, 'e': 0.9976788965645553}",25,0,-62.46550535644714,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
630,False,"{'a': 0.1, 'e': 0.9858965815825497}",35,0,-152.3525915212917,"{0: 22, 1: 4, 2: 6, 3: 1, 4: 2}",0
631,False,"{'a': 0.1, 'e': 0.9642635138514517}",20,0,-68.73682652906373,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
632,False,"{'a': 0.1, 'e': 0.9329958438330894}",20,0,-37.39866047732511,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
633,False,"{'a': 0.1, 'e': 0.892405987750569}",20,0,-128.0377665837696,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
634,False,"{'a': 0.1, 'e': 0.8428995060286443}",30,0,-132.55074099145986,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
635,False,"{'a': 0.1, 'e': 0.784971051068018}",35,3,-64.01736098377599,"{0: 25, 1: 2, 2: 3, 3: 1, 4: 1}",1
636,False,"{'a': 0.1, 'e': 0.7191994248420474}",25,0,-35.153177154607825,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
637,False,"{'a': 0.1, 'e': 0.6462417956987768}",20,0,-130.52710999774465,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
638,False,"{'a': 0.1, 'e': 0.5668271321520203}",20,13,14.461446939259817,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.1, 'e': 0.48174891926893926}",20,3,-26.8211456741273,"{0: 13, 1: 2, 2: 0, 3: 2, 4: 0}",1
640,False,"{'a': 0.1, 'e': 0.39185723042955}",25,10,-19.26051711871371,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
641,False,"{'a': 0.1, 'e': 0.2980502336744744}",20,6,-8.939356459639772,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
642,False,"{'a': 0.1, 'e': 0.2012652175068453}",25,0,13.40105675264979,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
643,False,"{'a': 0.1, 'e': 0.10246922581532364}",30,2,-17.765866058644356,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 1}",1
644,False,"{'a': 0.1, 'e': 0.0026493954912638444}",20,14,13.003183278319396,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.1, 'e': 0.0971969067167568}",20,0,9.892277654184184,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
646,False,"{'a': 0.1, 'e': 0.19607204956190338}",20,0,19.462675656926212,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
647,False,"{'a': 0.1, 'e': 0.292988105300616}",30,12,14.423466625596886,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
648,False,"{'a': 0.1, 'e': 0.38697672074015643}",20,1,-113.70823220456377,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 2}",1
649,False,"{'a': 0.1, 'e': 0.477098792703571}",20,0,-16.921630898353268,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
650,False,"{'a': 0.1, 'e': 0.562453851238172}",25,12,-35.80039368079922,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 0}",1
651,False,"{'a': 0.1, 'e': 0.642189056813737}",30,4,-139.43286148940453,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 2}",1
652,False,"{'a': 0.1, 'e': 0.7155077216130871}",25,0,-52.38881007726671,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
653,False,"{'a': 0.1, 'e': 0.7816772697734873}",20,0,-135.90026928153253,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
654,False,"{'a': 0.1, 'e': 0.8400365570424713}",20,0,-144.50315212298486,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
655,False,"{'a': 0.1, 'e': 0.8900024767126464}",20,0,-132.3206720906941,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
656,False,"{'a': 0.1, 'e': 0.9310757858312195}",30,0,-183.37671472594786,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 4}",0
657,False,"{'a': 0.1, 'e': 0.9628460934704971}",25,0,-168.4780525492004,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
658,False,"{'a': 0.1, 'e': 0.9849959612184215}",25,0,-111.19899423900549,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
659,False,"{'a': 0.1, 'e': 0.9973040749182293}",20,0,-27.617255053238686,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
660,False,"{'a': 0.1, 'e': 0.99964745596635}",20,0,-73.26951779770616,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
661,False,"{'a': 0.1, 'e': 0.9920026900739702}",25,0,-192.50457510023674,"{0: 13, 1: 2, 2: 4, 3: 4, 4: 2}",0
662,False,"{'a': 0.1, 'e': 0.9744461612148652}",20,0,-56.97812954012796,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
663,False,"{'a': 0.1, 'e': 0.9471532884219778}",20,0,-73.2390985669992,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 0}",0
664,False,"{'a': 0.1, 'e': 0.9103967730584245}",20,0,-168.362386537468,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
665,False,"{'a': 0.1, 'e': 0.8645438740756395}",25,0,-17.18787641963536,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
666,False,"{'a': 0.1, 'e': 0.8100527384832928}",25,8,-0.049566425287896454,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.1, 'e': 0.747467823695864}",20,0,-56.92898330786305,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
668,False,"{'a': 0.1, 'e': 0.6774144574940792}",20,0,-105.7053900957801,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
669,False,"{'a': 0.1, 'e': 0.6005925899564515}",20,0,-83.0097670381161,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
670,False,"{'a': 0.1, 'e': 0.5177697997895051}",20,0,-14.871903528701415,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
671,False,"{'a': 0.1, 'e': 0.42977362493499033}",20,0,9.397333890634767,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
672,False,"{'a': 0.1, 'e': 0.33748329408441025}",25,15,5.9934031146014135,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.1, 'e': 0.24182094171648436}",20,6,24.0030159854895,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.1, 'e': 0.14374239443428918}",25,0,1.5472464612210393,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
675,False,"{'a': 0.1, 'e': 0.04422762066183892}",25,17,12.992268255031238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.1, 'e': 0.05572906087657094}",25,8,27.28620702569827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.1, 'e': 0.15512891606026627}",30,17,-61.072086453199,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
678,False,"{'a': 0.1, 'e': 0.2529787743934896}",20,7,13.497623713209801,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.1, 'e': 0.34830095243665155}",20,2,15.867107597482658,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.1, 'e': 0.4401430224960407}",35,0,-33.64394732336045,"{0: 29, 1: 2, 2: 2, 3: 2, 4: 0}",0
681,False,"{'a': 0.1, 'e': 0.5275873289666017}",20,0,-76.87496650178994,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
682,False,"{'a': 0.1, 'e': 0.6097601572433005}",20,2,-43.5588552334593,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
683,False,"{'a': 0.1, 'e': 0.6858404635887347}",20,1,-0.6534164631254569,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
684,False,"{'a': 0.1, 'e': 0.7550680787307162}",25,0,-49.04771068106005,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
685,False,"{'a': 0.1, 'e': 0.8167513032223336}",25,0,-158.26710916395774,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
686,False,"{'a': 0.1, 'e': 0.8702738186742472}",25,9,-61.60570546728873,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
687,False,"{'a': 0.1, 'e': 0.9151008458042379}",20,0,-55.501203076800095,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
688,False,"{'a': 0.1, 'e': 0.950784487775076}",30,0,-182.28702076311896,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 4}",0
689,False,"{'a': 0.1, 'e': 0.9769682054316357}",25,0,-166.1197103844219,"{0: 13, 1: 5, 2: 4, 3: 0, 4: 3}",0
690,False,"{'a': 0.1, 'e': 0.9933903797222716}",25,0,-269.15396077915574,"{0: 11, 1: 0, 2: 8, 3: 2, 4: 4}",0
691,False,"{'a': 0.1, 'e': 0.9998869257099255}",25,0,-153.11943688482165,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
692,False,"{'a': 0.1, 'e': 0.9963929320545596}",20,0,-184.71476598313626,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
693,False,"{'a': 0.1, 'e': 0.982943309585819}",25,0,-87.67889112185131,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
694,False,"{'a': 0.1, 'e': 0.9596724424855533}",30,0,-76.83919698920728,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
695,False,"{'a': 0.1, 'e': 0.926812845565509}",20,0,-33.63868708230278,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
696,False,"{'a': 0.1, 'e': 0.8846928410561633}",20,0,-131.40717520562453,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
697,False,"{'a': 0.1, 'e': 0.8337332781195631}",20,8,-62.81881066819476,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
698,False,"{'a': 0.1, 'e': 0.7744433278635736}",25,0,-18.576912575868135,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
699,False,"{'a': 0.1, 'e': 0.7074153958724908}",30,0,-68.69529216339129,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
700,False,"{'a': 0.1, 'e': 0.6333192030862999}",25,2,-97.69128014875821,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 1}",1
701,False,"{'a': 0.1, 'e': 0.5528950941703545}",20,8,9.948506466198085,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.1, 'e': 0.46694664023629}",25,9,-6.321213733548514,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
703,False,"{'a': 0.1, 'e': 0.37633260982502265}",20,8,22.61163806460412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.1, 'e': 0.281958388375392}",25,7,9.501734846535848,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
705,False,"{'a': 0.1, 'e': 0.18476693191217952}",25,11,11.464604742781006,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
706,False,"{'a': 0.1, 'e': 0.08572934534111404}",20,1,32.327135744137344,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.1, 'e': 0.014164820510231907}",25,14,18.809738602440724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.1, 'e': 0.11391745615730677}",20,14,12.413149488204208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.1, 'e': 0.21253186623857634}",30,13,15.914201659642448,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.1, 'e': 0.3090227281660707}",20,9,10.466052713718188,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.1, 'e': 0.4024259371430759}",25,11,-40.06154524310289,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
712,False,"{'a': 0.1, 'e': 0.49180823918046324}",25,7,-54.02601734930425,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
713,False,"{'a': 0.1, 'e': 0.5762765558621497}",25,6,-11.876002106605382,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
714,False,"{'a': 0.1, 'e': 0.6549869076893757}",25,0,-150.2258360320219,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
715,False,"{'a': 0.1, 'e': 0.7271528468448446}",20,0,-115.02156365437045,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
716,False,"{'a': 0.1, 'e': 0.7920533151194233}",25,0,-115.71465834031758,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
717,False,"{'a': 0.1, 'e': 0.8490398484873364}",30,0,-126.98990222605981,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
718,False,"{'a': 0.1, 'e': 0.8975430563444248}",20,0,-65.96142280956798,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
719,False,"{'a': 0.1, 'e': 0.9370783106708145}",20,0,-225.19878721385854,"{0: 10, 1: 1, 2: 3, 3: 2, 4: 4}",0
720,False,"{'a': 0.1, 'e': 0.9672505882738824}",30,0,-71.68303067895734,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
721,False,"{'a': 0.1, 'e': 0.9877584177294565}",25,0,-154.97568278187848,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
722,False,"{'a': 0.1, 'e': 0.9983968915845978}",20,0,-104.58284328191971,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
723,False,"{'a': 0.1, 'e': 0.9990597137251612}",20,0,-104.26938422239137,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
724,False,"{'a': 0.1, 'e': 0.9897402614514161}",20,13,-4.272680470500558,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.1, 'e': 0.9705316516498831}",30,0,-163.9069724643058,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
726,False,"{'a': 0.1, 'e': 0.9416258104001715}",20,0,-133.8343147571506,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
727,False,"{'a': 0.1, 'e': 0.9033115553130557}",30,0,-186.61760354650508,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
728,False,"{'a': 0.1, 'e': 0.855971709760354}",20,0,-12.983985379763213,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
729,False,"{'a': 0.1, 'e': 0.8000792778303477}",25,0,-22.38346808451022,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
730,False,"{'a': 0.1, 'e': 0.7361927182273159}",20,0,-112.13236330068769,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
731,False,"{'a': 0.1, 'e': 0.6649503643367052}",20,0,-70.46466503813912,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
732,False,"{'a': 0.1, 'e': 0.5870640462090193}",20,0,4.885638699926581,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
733,False,"{'a': 0.1, 'e': 0.5033119781891867}",20,14,0.0993692937413222,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.1, 'e': 0.41453098325609555}",30,10,-28.49121075011677,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",1
735,False,"{'a': 0.1, 'e': 0.32160813176404734}",30,18,13.445100989293376,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
